text,label,language
Help cheyyi CSS.,1,te
Why is this happening in Linux,1,en
Best suggestion do OAuth ke liye.,1,hi
Ivala weather bagundi.,0,te
Aaj mausam accha hai.,0,hi
Can you solve this problem,1,en
Today is a busy day.,0,en
Nenu song vintunna.,0,te
Main chai pi raha hu.,0,hi
Mujhe LLM me doubt hai.,1,hi
I'm listening to music.,0,en
Mujhe Azure samjhao.,1,hi
I finished my lunch.,0,en
LLM ante enti,1,te
AWS ela nerchukovali,1,te
Main ghar ja raha hu.,0,hi
Kal SQL practice karunga.,0,hi
I completed my work.,0,en
Step by step batao JWT.,1,hi
Help cheyyi Git.,1,te
Can you solve this exception,1,en
I'm reading a book.,0,en
I finished my lunch.,0,en
Ippudu office lo unna.,0,te
Python kya hai,1,hi
Main ghar ja raha hu.,0,hi
I like learning Git.,0,en
Mujhe Networking samjhao.,1,hi
Movie chala bagundi.,0,te
I'm going to the office.,0,en
Oka example cheppu Azure.,1,te
Help cheyyi Docker.,1,te
Lunch ho gaya.,0,hi
I like learning Python.,0,en
Na friend ni kalisanu.,0,te
How do I fix this warning in Azure,1,en
Nenu song vintunna.,0,te
Tomorrow I'll study Linux.,0,en
Step by step batao CSS.,1,hi
Kal movie dekhi.,0,hi
Can you give me an example of Docker,1,en
Tomorrow I'll study Pandas.,0,en
Ippudu office lo unna.,0,te
Kal API practice karunga.,0,hi
Oka example cheppu OAuth.,1,te
Can you solve this warning,1,en
Repu Azure practice chestha.,0,te
Idi ela pani chestundi,1,te
Main ghar ja raha hu.,0,hi
Azure kaise seekhun,1,hi
I'm reading a book.,0,en
Today is a busy day.,0,en
I finished my lunch.,0,en
Azure ela nerchukovali,1,te
Naku doubt undi SQL meeda.,1,te
Why is this happening in NumPy,1,en
Ee crash enduku vastundi,1,te
Lunch ayipoyindi.,0,te
Kal movie dekhi.,0,hi
Mujhe RAG me doubt hai.,1,hi
Coffee tagutunna.,0,te
I watched a movie yesterday.,0,en
Office ka kaam khatam hua.,0,hi
Can you solve this error,1,en
Aaj mausam accha hai.,0,hi
Ivala weather bagundi.,0,te
I finished my lunch.,0,en
Ye kaise kaam karta hai,1,hi
Suggest cheyyi best way for Azure.,1,te
Why is this happening in AWS,1,en
Help karo Pandas me.,1,hi
Tomorrow I'll study Networking.,0,en
React kya hai,1,hi
Naku Networking ardham kaaledu.,1,te
Movie chala bagundi.,0,te
What is LLM,1,en
Repu RAG practice chestha.,0,te
Aaj mausam accha hai.,0,hi
I watched a movie yesterday.,0,en
Movie chala bagundi.,0,te
Weekend pe travel karunga.,0,hi
Ye exception kaise fix karu,1,hi
Ye kaise kaam karta hai,1,hi
Suggest cheyyi best way for React.,1,te
Ye problem kaise fix karu,1,hi
NumPy ka example do.,1,hi
I watched a movie yesterday.,0,en
Main music sun raha hu.,0,hi
Ye bug kaise fix karu,1,hi
Lunch ho gaya.,0,hi
Main music sun raha hu.,0,hi
Azure ante enti,1,te
I'm listening to music.,0,en
I like learning AWS.,0,en
Step by step explain cheyyi OAuth.,1,te
The weather is nice today.,0,en
Kal SQL practice karunga.,0,hi
I completed my work.,0,en
Why is this happening in SQL,1,en
Help me understand OAuth.,1,en
Repu Linux practice chestha.,0,te
Idi ela pani chestundi,1,te
Can you give me an example of SQL,1,en
JavaScript ela nerchukovali,1,te
Ee error enduku vastundi,1,te
I watched a movie yesterday.,0,en
How do I fix this timeout in JavaScript,1,en
Step by step explain cheyyi Git.,1,te
Nenu song vintunna.,0,te
I completed my work.,0,en
Can you explain Pandas,1,en
Ye kaise kaam karta hai,1,hi
Ye syntax error kaise fix karu,1,hi
Help karo Pandas me.,1,hi
Repu Git practice chestha.,0,te
I didn't understand Linux.,1,en
Main ghar ja raha hu.,0,hi
The weather is nice today.,0,en
Lunch ayipoyindi.,0,te
Best suggestion do Linux ke liye.,1,hi
Can you give me an example of Pandas,1,en
I completed my work.,0,en
Ee bug enduku vastundi,1,te
Suggest the best way to learn LLM.,1,en
Aaj mausam accha hai.,0,hi
I like learning Azure.,0,en
Why is this happening in CSS,1,en
Coffee tagutunna.,0,te
I'm listening to music.,0,en
Naku doubt undi API meeda.,1,te
Suggest cheyyi best way for NumPy.,1,te
Ye bug kaise fix karu,1,hi
I like learning Python.,0,en
Today is a busy day.,0,en
Mujhe RAG samjhao.,1,hi
Can you give me an example of AWS,1,en
Main ghar ja raha hu.,0,hi
Mujhe CSS me doubt hai.,1,hi
What is LLM,1,en
Aaj bahut traffic tha.,0,hi
Weekend pe travel karunga.,0,hi
I watched a movie yesterday.,0,en
I completed my work.,0,en
Coffee tagutunna.,0,te
I didn't understand RAG.,1,en
Can you give me an example of Networking,1,en
Help cheyyi NumPy.,1,te
Ye kaise kaam karta hai,1,hi
The weather is nice today.,0,en
I didn't understand RAG.,1,en
I'm reading a book.,0,en
Main music sun raha hu.,0,hi
Kal movie dekhi.,0,hi
Mujhe Pandas me doubt hai.,1,hi
Linux kaise seekhun,1,hi
Weekend ki travel veltha.,0,te
Coffee tagutunna.,0,te
Can you explain Linux,1,en
Ye kaise kaam karta hai,1,hi
Office ka kaam khatam hua.,0,hi
Suggest cheyyi best way for JWT.,1,te
Ee bug enduku vastundi,1,te
I completed my work.,0,en
Help me understand CSS.,1,en
Mujhe LLM me doubt hai.,1,hi
Mujhe Kubernetes samjhao.,1,hi
RAG ka example do.,1,hi
I'm going to the office.,0,en
Naku CSS ardham kaaledu.,1,te
Weekend ki travel veltha.,0,te
I completed my work.,0,en
Tomorrow I'll study Azure.,0,en
Docker kaise seekhun,1,hi
OAuth ante enti,1,te
Weekend ki travel veltha.,0,te
Na friend ni kalisanu.,0,te
Can you solve this bug,1,en
I like learning API.,0,en
Best suggestion do Pandas ke liye.,1,hi
Nenu intiki velthunna.,0,te
Ivala weather bagundi.,0,te
Ye syntax error kaise fix karu,1,hi
Suggest cheyyi best way for Azure.,1,te
Ivala weather bagundi.,0,te
Ye kaise kaam karta hai,1,hi
Repu Docker practice chestha.,0,te
Step by step batao Git.,1,hi
Ee bug enduku vastundi,1,te
Kubernetes ante enti,1,te
Kal movie dekhi.,0,hi
Suggest cheyyi best way for Git.,1,te
I like learning Git.,0,en
I finished my lunch.,0,en
Ippudu office lo unna.,0,te
Weekend pe travel karunga.,0,hi
Main ghar ja raha hu.,0,hi
How do I learn Pandas,1,en
FastAPI ka example do.,1,hi
I watched a movie yesterday.,0,en
Help me understand Kubernetes.,1,en
Can you give me an example of Python,1,en
What is API,1,en
I completed my work.,0,en
I'm reading a book.,0,en
Aaj mausam accha hai.,0,hi
The weather is nice today.,0,en
Coffee tagutunna.,0,te
Ivala weather bagundi.,0,te
I finished my lunch.,0,en
Naku FastAPI ardham kaaledu.,1,te
Ee bug enduku vastundi,1,te
How do I learn RAG,1,en
Main music sun raha hu.,0,hi
Help karo SQL me.,1,hi
Kubernetes ante enti,1,te
How do I fix this issue in FastAPI,1,en
I'm listening to music.,0,en
Main chai pi raha hu.,0,hi
Can you explain FastAPI,1,en
Help cheyyi JavaScript.,1,te
Tomorrow I'll study NumPy.,0,en
Mujhe Docker me doubt hai.,1,hi
Ee warning enduku vastundi,1,te
Today is a busy day.,0,en
Main ghar ja raha hu.,0,hi
Can you give me an example of Docker,1,en
Movie chala bagundi.,0,te
Aaj bahut traffic tha.,0,hi
Step by step explain cheyyi NumPy.,1,te
I'm reading a book.,0,en
I watched a movie yesterday.,0,en
RAG ka example do.,1,hi
Nenu intiki velthunna.,0,te
I completed my work.,0,en
Azure ante enti,1,te
Kal CSS practice karunga.,0,hi
Ee exception enduku vastundi,1,te
Ivala weather bagundi.,0,te
I watched a movie yesterday.,0,en
Help cheyyi API.,1,te
Main chai pi raha hu.,0,hi
Idi ela pani chestundi,1,te
Naku Docker ardham kaaledu.,1,te
Ee bug enduku vastundi,1,te
I'm reading a book.,0,en
What is SQL,1,en
Ivala weather bagundi.,0,te
I finished my lunch.,0,en
Main ghar ja raha hu.,0,hi
Office ka kaam khatam hua.,0,hi
JavaScript kya hai,1,hi
Coffee tagutunna.,0,te
Best suggestion do Docker ke liye.,1,hi
Can you explain Networking,1,en
I'm listening to music.,0,en
Oka example cheppu Linux.,1,te
Ye crash kaise fix karu,1,hi
Idi ela pani chestundi,1,te
Ye kaise kaam karta hai,1,hi
Kal LLM practice karunga.,0,hi
Naku doubt undi Linux meeda.,1,te
Coffee tagutunna.,0,te
Lunch ho gaya.,0,hi
I like learning Python.,0,en
Coffee tagutunna.,0,te
Can you explain RAG,1,en
Today is a busy day.,0,en
Main ghar ja raha hu.,0,hi
Lunch ayipoyindi.,0,te
Ivala weather bagundi.,0,te
Can you explain CSS,1,en
I'm reading a book.,0,en
RAG ela nerchukovali,1,te
Movie chala bagundi.,0,te
I completed my work.,0,en
Mujhe RAG samjhao.,1,hi
Kubernetes kaise seekhun,1,hi
SQL ka example do.,1,hi
Movie chala bagundi.,0,te
Tomorrow I'll study React.,0,en
Step by step batao React.,1,hi
Repu Linux practice chestha.,0,te
Python ela nerchukovali,1,te
Movie chala bagundi.,0,te
Today is a busy day.,0,en
Movie chala bagundi.,0,te
Naku doubt undi AWS meeda.,1,te
Na friend ni kalisanu.,0,te
React kaise seekhun,1,hi
I like learning React.,0,en
Step by step explain cheyyi CSS.,1,te
NumPy kya hai,1,hi
Kal movie dekhi.,0,hi
Why is this happening in Azure,1,en
I'm listening to music.,0,en
React ka example do.,1,hi
I'm listening to music.,0,en
Naku JWT ardham kaaledu.,1,te
I finished my lunch.,0,en
Office ka kaam khatam hua.,0,hi
I watched a movie yesterday.,0,en
Linux kaise seekhun,1,hi
Nenu intiki velthunna.,0,te
React kya hai,1,hi
Na friend ni kalisanu.,0,te
How do I fix this problem in LLM,1,en
I completed my work.,0,en
I'm reading a book.,0,en
FastAPI kya hai,1,hi
Nenu song vintunna.,0,te
JWT kaise seekhun,1,hi
Today is a busy day.,0,en
Na friend ni kalisanu.,0,te
What is Linux,1,en
Aaj mausam accha hai.,0,hi
Main chai pi raha hu.,0,hi
Weekend ki travel veltha.,0,te
I completed my work.,0,en
Ye kaise kaam karta hai,1,hi
Main ghar ja raha hu.,0,hi
Ippudu office lo unna.,0,te
Naku Docker ardham kaaledu.,1,te
Main chai pi raha hu.,0,hi
I like learning LLM.,0,en
Coffee tagutunna.,0,te
Aaj bahut traffic tha.,0,hi
Coffee tagutunna.,0,te
Best suggestion do RAG ke liye.,1,hi
Suggest cheyyi best way for FastAPI.,1,te
LLM ante enti,1,te
I'm going to the office.,0,en
Weekend ki travel veltha.,0,te
Kal AWS practice karunga.,0,hi
How do I fix this crash in AWS,1,en
Can you give me an example of Kubernetes,1,en
I'm going to the office.,0,en
Repu CSS practice chestha.,0,te
Ivala weather bagundi.,0,te
Ye exception kaise fix karu,1,hi
Aaj bahut traffic tha.,0,hi
Repu AWS practice chestha.,0,te
I'm listening to music.,0,en
How do I learn AWS,1,en
Today is a busy day.,0,en
Office ka kaam khatam hua.,0,hi
Can you solve this syntax error,1,en
Aaj mausam accha hai.,0,hi
Lunch ayipoyindi.,0,te
I didn't understand LLM.,1,en
Suggest cheyyi best way for NumPy.,1,te
Help cheyyi NumPy.,1,te
AWS ante enti,1,te
Weekend ki travel veltha.,0,te
Can you explain Azure,1,en
Can you give me an example of AWS,1,en
Help me understand Linux.,1,en
Kal Python practice karunga.,0,hi
Best suggestion do SQL ke liye.,1,hi
Coffee tagutunna.,0,te
I finished my lunch.,0,en
I watched a movie yesterday.,0,en
Ivala weather bagundi.,0,te
Mujhe LLM samjhao.,1,hi
The weather is nice today.,0,en
I watched a movie yesterday.,0,en
Oka example cheppu AWS.,1,te
Ye issue kaise fix karu,1,hi
Idi ela pani chestundi,1,te
Weekend ki travel veltha.,0,te
Main music sun raha hu.,0,hi
I'm reading a book.,0,en
Na friend ni kalisanu.,0,te
Nenu intiki velthunna.,0,te
I didn't understand FastAPI.,1,en
Aaj bahut traffic tha.,0,hi
Can you give me an example of Networking,1,en
Nenu song vintunna.,0,te
Na friend ni kalisanu.,0,te
Na friend ni kalisanu.,0,te
I like learning CSS.,0,en
Oka example cheppu React.,1,te
Kubernetes ela nerchukovali,1,te
AWS ela nerchukovali,1,te
Ye syntax error kaise fix karu,1,hi
Suggest the best way to learn NumPy.,1,en
Today is a busy day.,0,en
I'm going to the office.,0,en
Nenu song vintunna.,0,te
Idi ela pani chestundi,1,te
Ee timeout enduku vastundi,1,te
Coffee tagutunna.,0,te
Na friend ni kalisanu.,0,te
How do I fix this error in Docker,1,en
What is Linux,1,en
I'm going to the office.,0,en
JavaScript ela nerchukovali,1,te
CSS ela nerchukovali,1,te
Help cheyyi Networking.,1,te
Kal movie dekhi.,0,hi
Help me understand Python.,1,en
Kal Linux practice karunga.,0,hi
Kal JWT practice karunga.,0,hi
Nenu intiki velthunna.,0,te
Main chai pi raha hu.,0,hi
What is Pandas,1,en
How do I fix this error in JavaScript,1,en
Nenu song vintunna.,0,te
Step by step explain cheyyi JWT.,1,te
Kal Pandas practice karunga.,0,hi
Suggest the best way to learn RAG.,1,en
Oka example cheppu Linux.,1,te
Weekend ki travel veltha.,0,te
Office ka kaam khatam hua.,0,hi
Docker ante enti,1,te
Coffee tagutunna.,0,te
Ye bug kaise fix karu,1,hi
Ye kaise kaam karta hai,1,hi
Coffee tagutunna.,0,te
Kal React practice karunga.,0,hi
Naku Linux ardham kaaledu.,1,te
What is Azure,1,en
Repu Kubernetes practice chestha.,0,te
Repu Git practice chestha.,0,te
I'm reading a book.,0,en
Oka example cheppu FastAPI.,1,te
Mujhe JavaScript me doubt hai.,1,hi
Nenu song vintunna.,0,te
Can you solve this issue,1,en
Nenu intiki velthunna.,0,te
What is Azure,1,en
Movie chala bagundi.,0,te
Suggest cheyyi best way for LLM.,1,te
Main music sun raha hu.,0,hi
Can you solve this exception,1,en
Office ka kaam khatam hua.,0,hi
I like learning React.,0,en
JWT kya hai,1,hi
Main ghar ja raha hu.,0,hi
Can you explain JavaScript,1,en
Ee problem enduku vastundi,1,te
Best suggestion do Azure ke liye.,1,hi
Can you give me an example of SQL,1,en
Today is a busy day.,0,en
Nenu intiki velthunna.,0,te
Weekend ki travel veltha.,0,te
LLM ka example do.,1,hi
Suggest the best way to learn API.,1,en
Suggest the best way to learn JavaScript.,1,en
The weather is nice today.,0,en
RAG ela nerchukovali,1,te
I didn't understand Linux.,1,en
API kya hai,1,hi
Networking ela nerchukovali,1,te
Naku Azure ardham kaaledu.,1,te
Step by step explain cheyyi OAuth.,1,te
Why is this happening in NumPy,1,en
Help me understand LLM.,1,en
I finished my lunch.,0,en
Aaj bahut traffic tha.,0,hi
How do I fix this syntax error in Kubernetes,1,en
I'm going to the office.,0,en
I'm reading a book.,0,en
Kal movie dekhi.,0,hi
Today is a busy day.,0,en
Can you solve this exception,1,en
Docker kaise seekhun,1,hi
Can you give me an example of SQL,1,en
Step by step batao AWS.,1,hi
Main ghar ja raha hu.,0,hi
Today is a busy day.,0,en
Nenu intiki velthunna.,0,te
Main ghar ja raha hu.,0,hi
Help cheyyi AWS.,1,te
Today is a busy day.,0,en
Step by step batao Docker.,1,hi
Oka example cheppu React.,1,te
Main music sun raha hu.,0,hi
Oka example cheppu Linux.,1,te
JWT ela nerchukovali,1,te
I didn't understand Kubernetes.,1,en
I finished my lunch.,0,en
Weekend ki travel veltha.,0,te
Can you give me an example of OAuth,1,en
Movie chala bagundi.,0,te
SQL ka example do.,1,hi
Networking kya hai,1,hi
Aaj bahut traffic tha.,0,hi
Kal CSS practice karunga.,0,hi
Help me understand FastAPI.,1,en
What is CSS,1,en
Suggest the best way to learn Kubernetes.,1,en
What is React,1,en
Ye syntax error kaise fix karu,1,hi
Can you solve this bug,1,en
Ivala weather bagundi.,0,te
OAuth ante enti,1,te
Coffee tagutunna.,0,te
Movie chala bagundi.,0,te
I'm reading a book.,0,en
Git ante enti,1,te
Mujhe Pandas samjhao.,1,hi
Naku OAuth ardham kaaledu.,1,te
I watched a movie yesterday.,0,en
Ippudu office lo unna.,0,te
Why is this happening in NumPy,1,en
Python kaise seekhun,1,hi
JWT ante enti,1,te
How do I fix this crash in SQL,1,en
I finished my lunch.,0,en
API ela nerchukovali,1,te
Movie chala bagundi.,0,te
How do I fix this error in Git,1,en
Coffee tagutunna.,0,te
Suggest the best way to learn Kubernetes.,1,en
The weather is nice today.,0,en
Networking ka example do.,1,hi
I watched a movie yesterday.,0,en
I didn't understand AWS.,1,en
Oka example cheppu FastAPI.,1,te
Kal Python practice karunga.,0,hi
Help me understand Git.,1,en
I'm listening to music.,0,en
Ye warning kaise fix karu,1,hi
I'm going to the office.,0,en
Aaj bahut traffic tha.,0,hi
Tomorrow I'll study FastAPI.,0,en
Aaj bahut traffic tha.,0,hi
Ivala weather bagundi.,0,te
What is LLM,1,en
Lunch ho gaya.,0,hi
Oka example cheppu Git.,1,te
Ippudu office lo unna.,0,te
Can you explain SQL,1,en
Ye kaise kaam karta hai,1,hi
Naku doubt undi SQL meeda.,1,te
I'm reading a book.,0,en
Idi ela pani chestundi,1,te
Repu AWS practice chestha.,0,te
Mujhe Linux me doubt hai.,1,hi
JavaScript ka example do.,1,hi
Help karo Networking me.,1,hi
Repu FastAPI practice chestha.,0,te
Aaj bahut traffic tha.,0,hi
Ivala weather bagundi.,0,te
Coffee tagutunna.,0,te
Main music sun raha hu.,0,hi
Help cheyyi OAuth.,1,te
How do I fix this crash in Docker,1,en
Office ka kaam khatam hua.,0,hi
Ee crash enduku vastundi,1,te
I didn't understand AWS.,1,en
Azure kya hai,1,hi
The weather is nice today.,0,en
Can you give me an example of FastAPI,1,en
Why is this happening in Networking,1,en
How do I learn RAG,1,en
Step by step batao Kubernetes.,1,hi
What is AWS,1,en
Movie chala bagundi.,0,te
Na friend ni kalisanu.,0,te
Aaj mausam accha hai.,0,hi
Aaj mausam accha hai.,0,hi
API ka example do.,1,hi
I'm listening to music.,0,en
Help cheyyi Networking.,1,te
I'm listening to music.,0,en
Main music sun raha hu.,0,hi
Suggest cheyyi best way for LLM.,1,te
I'm going to the office.,0,en
What is JavaScript,1,en
I like learning JavaScript.,0,en
Oka example cheppu Python.,1,te
Repu JavaScript practice chestha.,0,te
Ippudu office lo unna.,0,te
JavaScript ante enti,1,te
I'm listening to music.,0,en
Weekend ki travel veltha.,0,te
I watched a movie yesterday.,0,en
Tomorrow I'll study JavaScript.,0,en
How do I fix this bug in LLM,1,en
Step by step batao AWS.,1,hi
I like learning SQL.,0,en
I didn't understand Python.,1,en
Main ghar ja raha hu.,0,hi
Weekend pe travel karunga.,0,hi
Why is this happening in NumPy,1,en
Step by step batao FastAPI.,1,hi
Can you give me an example of Linux,1,en
Office ka kaam khatam hua.,0,hi
Can you give me an example of Pandas,1,en
Ye error kaise fix karu,1,hi
Step by step batao Networking.,1,hi
Suggest the best way to learn Networking.,1,en
Suggest the best way to learn Linux.,1,en
I didn't understand RAG.,1,en
Idi ela pani chestundi,1,te
Ippudu office lo unna.,0,te
Ee timeout enduku vastundi,1,te
Today is a busy day.,0,en
Can you explain Python,1,en
Ippudu office lo unna.,0,te
Lunch ho gaya.,0,hi
Ye error kaise fix karu,1,hi
Ye syntax error kaise fix karu,1,hi
Help karo FastAPI me.,1,hi
Oka example cheppu RAG.,1,te
JWT ante enti,1,te
Coffee tagutunna.,0,te
Main music sun raha hu.,0,hi
Can you solve this permission error,1,en
Ee exception enduku vastundi,1,te
I completed my work.,0,en
Can you explain LLM,1,en
Main ghar ja raha hu.,0,hi
SQL ante enti,1,te
Ippudu office lo unna.,0,te
I completed my work.,0,en
Mujhe NumPy samjhao.,1,hi
Weekend pe travel karunga.,0,hi
Mujhe NumPy me doubt hai.,1,hi
I finished my lunch.,0,en
Ippudu office lo unna.,0,te
Help cheyyi Kubernetes.,1,te
Help cheyyi Azure.,1,te
FastAPI ka example do.,1,hi
Na friend ni kalisanu.,0,te
Lunch ho gaya.,0,hi
I like learning API.,0,en
Git ante enti,1,te
I'm reading a book.,0,en
Suggest cheyyi best way for Pandas.,1,te
Ivala weather bagundi.,0,te
Step by step explain cheyyi RAG.,1,te
Main music sun raha hu.,0,hi
Lunch ayipoyindi.,0,te
I didn't understand Python.,1,en
I completed my work.,0,en
React ka example do.,1,hi
Python ante enti,1,te
How do I learn Git,1,en
I finished my lunch.,0,en
Naku React ardham kaaledu.,1,te
AWS kya hai,1,hi
Main music sun raha hu.,0,hi
Weekend pe travel karunga.,0,hi
Today is a busy day.,0,en
Networking kya hai,1,hi
Oka example cheppu SQL.,1,te
Ippudu office lo unna.,0,te
AWS ela nerchukovali,1,te
Idi ela pani chestundi,1,te
Weekend pe travel karunga.,0,hi
I'm listening to music.,0,en
Weekend pe travel karunga.,0,hi
Oka example cheppu Docker.,1,te
Lunch ayipoyindi.,0,te
Networking ela nerchukovali,1,te
Main music sun raha hu.,0,hi
Kal SQL practice karunga.,0,hi
